pitcher,player_name,p_throws,delta_in,d_stuff_L,d_stuff_R,n_L,n_R,w_lhh,d_stuff_wtd,room_fb,room_tb,rel_own_p95,feasible,in_support
642397,"Soto, Gregory",L,-14,-1.15434235384612,0.430522370389835,85,235,0.323788546255507,-0.0826386746821599,26.5154748451098,9.48452515489016,5.04,FALSE,FALSE
642397,"Soto, Gregory",L,-13,-1.03164259729044,0.443584516127214,85,235,0.323788546255507,-0.0340771263229948,26.5154748451098,9.48452515489016,5.04,FALSE,FALSE
642397,"Soto, Gregory",L,-12,-0.960238902428051,0.410939969936079,85,235,0.323788546255507,-0.0330320438029677,26.5154748451098,9.48452515489016,5.04,FALSE,FALSE
642397,"Soto, Gregory",L,-11,-0.722350092572418,0.456720855436272,85,235,0.323788546255507,0.0749511872484361,26.5154748451098,9.48452515489016,5.04,FALSE,FALSE
642397,"Soto, Gregory",L,-10,-0.440318350766651,0.438760832539723,85,235,0.323788546255507,0.154125061733474,26.5154748451098,9.48452515489016,5.04,FALSE,FALSE
642397,"Soto, Gregory",L,-9,-0.390362530011373,0.510907959598442,85,235,0.323788546255507,0.219086897984691,26.5154748451098,9.48452515489016,5.04,TRUE,FALSE
642397,"Soto, Gregory",L,-8,-0.521846559079161,0.569869589175915,85,235,0.323788546255507,0.216384404608743,26.5154748451098,9.48452515489016,5.04,TRUE,FALSE
642397,"Soto, Gregory",L,-7,-0.411397268792476,0.615383033213822,85,235,0.323788546255507,0.282923331903413,26.5154748451098,9.48452515489016,5.04,TRUE,FALSE
642397,"Soto, Gregory",L,-6,-0.344503981147246,0.578293648606928,85,235,0.323788546255507,0.279502345580797,26.5154748451098,9.48452515489016,5.04,TRUE,FALSE
642397,"Soto, Gregory",L,-5,-0.1708100583631,0.596463959222207,85,235,0.323788546255507,0.348029420488638,26.5154748451098,9.48452515489016,5.04,TRUE,TRUE
642397,"Soto, Gregory",L,-4,-0.186287547831552,0.614981585147179,85,235,0.323788546255507,0.355539817420585,26.5154748451098,9.48452515489016,5.04,TRUE,TRUE
642397,"Soto, Gregory",L,-3,-0.226405576109728,0.574111182769092,85,235,0.323788546255507,0.314913025158549,26.5154748451098,9.48452515489016,5.04,TRUE,TRUE
642397,"Soto, Gregory",L,-2,-0.2673197736492,0.466194225438507,85,235,0.323788546255507,0.228690794015836,26.5154748451098,9.48452515489016,5.04,TRUE,TRUE
642397,"Soto, Gregory",L,-1,-0.192186949458303,0.297147626933053,85,235,0.323788546255507,0.138706695810742,26.5154748451098,9.48452515489016,5.04,TRUE,TRUE
642397,"Soto, Gregory",L,0,0,0,85,235,0.323788546255507,0,26.5154748451098,9.48452515489016,5.04,TRUE,TRUE
642397,"Soto, Gregory",L,1,0.20443541298167,-0.139621497561089,85,235,0.323788546255507,-0.0282198106672884,26.5154748451098,9.48452515489016,5.04,TRUE,TRUE
642397,"Soto, Gregory",L,2,0.105600837864704,-0.2024246574845,85,235,0.323788546255507,-0.102689530135749,26.5154748451098,9.48452515489016,5.04,TRUE,TRUE
642397,"Soto, Gregory",L,3,0.219866059445491,-0.420301943846922,85,235,0.323788546255507,-0.213022876701581,26.5154748451098,9.48452515489016,5.04,TRUE,TRUE
642397,"Soto, Gregory",L,4,0.889364197939244,-0.328456183401104,85,235,0.323788546255507,0.065860107473414,26.5154748451098,9.48452515489016,5.04,TRUE,TRUE
642397,"Soto, Gregory",L,5,0.76644775493412,-0.0901808947746389,85,235,0.323788546255507,0.187185650395378,26.5154748451098,9.48452515489016,5.04,TRUE,TRUE
642397,"Soto, Gregory",L,6,0.900968652664846,-0.0662341777507867,85,235,0.323788546255507,0.246935020643702,26.5154748451098,9.48452515489016,5.04,TRUE,FALSE
642397,"Soto, Gregory",L,7,1.18885940225186,0.0622076964646247,85,235,0.323788546255507,0.42700461441776,26.5154748451098,9.48452515489016,5.04,TRUE,FALSE
642397,"Soto, Gregory",L,8,1.43939741065311,0.14496636140445,85,235,0.323788546255507,0.564088309068664,26.5154748451098,9.48452515489016,5.04,TRUE,FALSE
642397,"Soto, Gregory",L,9,1.42420191290479,0.348683401587355,85,235,0.323788546255507,0.696923976837715,26.5154748451098,9.48452515489016,5.04,TRUE,FALSE
642397,"Soto, Gregory",L,10,1.80570834549151,0.947487404949033,85,235,0.323788546255507,1.22536951565331,26.5154748451098,9.48452515489016,5.04,TRUE,FALSE
642397,"Soto, Gregory",L,11,2.02538725046779,0.949300119410372,85,235,0.323788546255507,1.29772480721971,26.5154748451098,9.48452515489016,5.04,TRUE,FALSE
642397,"Soto, Gregory",L,12,2.29839723785875,1.47789390125821,85,235,0.323788546255507,1.7435634838139,26.5154748451098,9.48452515489016,5.04,TRUE,FALSE
642397,"Soto, Gregory",L,13,2.58594822691094,1.71392657942431,85,235,0.323788546255507,1.99627720096734,26.5154748451098,9.48452515489016,5.04,TRUE,FALSE
642397,"Soto, Gregory",L,14,2.8081795725761,2.16402377667798,85,235,0.323788546255507,2.37259404539389,26.5154748451098,9.48452515489016,5.04,TRUE,FALSE
642397,"Soto, Gregory",L,15,2.92422263734141,2.39084602377216,85,235,0.323788546255507,2.56354726208643,26.5154748451098,9.48452515489016,5.04,TRUE,FALSE
642397,"Soto, Gregory",L,16,3.15216357451941,2.62050540669876,85,235,0.323788546255507,2.79265023196227,26.5154748451098,9.48452515489016,5.04,TRUE,FALSE
642397,"Soto, Gregory",L,17,3.59557772998964,2.88258143284082,85,235,0.323788546255507,3.1134414673802,26.5154748451098,9.48452515489016,5.04,TRUE,FALSE
642397,"Soto, Gregory",L,18,3.92158144196009,3.32130606539564,85,235,0.323788546255507,3.51566835692642,26.5154748451098,9.48452515489016,5.04,TRUE,FALSE
642397,"Soto, Gregory",L,19,4.09311249354028,3.84027410397462,85,235,0.323788546255507,3.92214027856967,26.5154748451098,9.48452515489016,5.04,TRUE,FALSE
642397,"Soto, Gregory",L,20,4.60550398787626,4.1405272224908,85,235,0.323788546255507,4.29108137339755,26.5154748451098,9.48452515489016,5.04,TRUE,FALSE
642397,"Soto, Gregory",L,21,5.06489602568059,4.5428708033568,85,235,0.323788546255507,4.71189659120173,26.5154748451098,9.48452515489016,5.04,TRUE,FALSE
642397,"Soto, Gregory",L,22,5.16525537321998,5.02487092857146,85,235,0.323788546255507,5.07032580382109,26.5154748451098,9.48452515489016,5.04,TRUE,FALSE
