pitcher,player_name,p_throws,pt,n_pt,wt,best_delta_in,compromise_gain,at_comp,own_best,own_delta,contrib
660761,"Suarez, José",L,SL,106,0.242562929061785,-7,0.132211427383135,-0.325793963868369,0.600244983760948,3,-0.0790255381465609
669194,"Nelson, Ryne",R,SL,130,0.210696920583468,-4,0.132142579152766,0.351591061069334,0.351591061069334,-4,0.0740791538719829
669194,"Nelson, Ryne",R,FC,55,0.0891410048622366,-4,0.132142579152766,0.277391480890964,0.277391480890964,-4,0.0247269553468444
669194,"Nelson, Ryne",R,CU,40,0.0648298217179903,-4,0.132142579152766,0.354862785333037,0.541530006238583,-3,0.0230056911074903
669194,"Nelson, Ryne",R,FF,366,0.593192868719611,-4,0.132142579152766,0.00802837015832469,0.00802837015832469,-4,0.00476237192535954
663362,"Waldron, Matt",R,FC,53,0.294444444444444,-3,0.132128813883088,0.386546807881622,0.386546807881622,-3,0.113816560098478
663362,"Waldron, Matt",R,FF,56,0.311111111111111,-3,0.132128813883088,-0.00397718355623559,0.0166061923869014,2,-0.00123734599527329
663362,"Waldron, Matt",R,SI,41,0.227777777777778,-3,0.132128813883088,-0.0108521086856979,0.0270340734653176,3,-0.0024718692006312
663687,"Harris, Hogan",L,CU,96,0.243654822335025,-4,0.131052094766132,0.397092544972505,0.423283143088594,4,0.0967535134958387
663687,"Harris, Hogan",L,FF,258,0.654822335025381,-4,0.131052094766132,0.0320602993405044,0.0320602993405044,-4,0.0209938000757618
687562,"Bennett, Jake",L,FF,211,0.363793103448276,2,0.130610357406552,0.148426970273994,0.148426970273994,2,0.0539967081514011
687562,"Bennett, Jake",L,CH,173,0.298275862068966,2,0.130610357406552,0.147052261564445,0.147052261564445,2,0.0438621400873257
687562,"Bennett, Jake",L,SI,128,0.220689655172414,2,0.130610357406552,0.0790185235444776,0.0790185235444776,2,0.017438570713264
660271,"Ohtani, Shohei",R,ST,173,0.279483037156704,2,0.130521832188766,0.321316753526591,0.346150541225093,1,0.0898025821649439
660271,"Ohtani, Shohei",R,FS,56,0.0904684975767367,2,0.130521832188766,0.255659205520191,0.309384520742982,3,0.0231291042150738
660271,"Ohtani, Shohei",R,FF,318,0.51373182552504,2,0.130521832188766,0.00468782496234056,0.03618641550178,-2,0.00240828487564507
663554,"Mize, Casey",R,SL,175,0.237771739130435,-4,0.130401162855243,0.6025005501383,0.6025005501383,-4,0.143257603633427
663554,"Mize, Casey",R,FF,239,0.324728260869565,-4,0.130401162855243,-0.00229683628808838,0.0208599914463492,2,-0.000745847653333048
663554,"Mize, Casey",R,SI,89,0.120923913043478,-4,0.130401162855243,-0.0408971244641668,0.0930778866811101,4,-0.00494544032243321
663554,"Mize, Casey",R,FS,207,0.28125,-4,0.130401162855243,-0.0418549888735075,0.0594494423965383,2,-0.011771715620674
808963,"Sasaki, Roki",R,FS,262,0.3275,-3,0.129184354567152,0.318695557957422,0.318695557957422,-3,0.104372795231056
808963,"Sasaki, Roki",R,SL,164,0.205,-3,0.129184354567152,0.135570147497429,0.18681618341211,-2,0.027791880236973
808963,"Sasaki, Roki",R,FF,374,0.4675,-3,0.129184354567152,-0.00637501796978948,0.00692183438797169,-2,-0.00298032090087658
607536,"Freeland, Kyle",L,CU,206,0.21752903907075,3,0.128768006050066,0.402614144465899,0.402614144465899,3,0.0875802679619591
607536,"Freeland, Kyle",L,FC,210,0.221752903907075,3,0.128768006050066,0.337547296354839,0.337547296354839,3,0.0748520931726676
607536,"Freeland, Kyle",L,CH,137,0.144667370644139,3,0.128768006050066,0.216321401320409,0.216321401320409,3,0.0312946483430793
607536,"Freeland, Kyle",L,SI,72,0.0760295670538543,3,0.128768006050066,0.0281018829912807,0.0281018829912807,3,0.00213657399722514
607536,"Freeland, Kyle",L,FF,212,0.223864836325238,3,0.128768006050066,-0.012200847755454,0.0308973821858677,-3,-0.00273134078580386
607536,"Freeland, Kyle",L,ST,110,0.116156282998944,3,0.128768006050066,-0.554117564519921,0.616300212588382,-3,-0.0643642366390616
554430,"Wheeler, Zack",R,ST,96,0.108352144469526,-2,0.127794526631167,1.35237899663257,1.35237899663257,-2,0.146533164420685
554430,"Wheeler, Zack",R,CU,73,0.082392776523702,-2,0.127794526631167,0.273402548493447,0.273402548493447,-2,0.0225263950790312
554430,"Wheeler, Zack",R,FC,100,0.112866817155756,-2,0.127794526631167,-0.0130140530645952,0.0621367333689329,1,-0.00146885474769698
554430,"Wheeler, Zack",R,SI,140,0.158013544018059,-2,0.127794526631167,-0.013455979480332,0.053540256185908,2,-0.00212622700592153
554430,"Wheeler, Zack",R,FF,313,0.353273137697517,-2,0.127794526631167,-0.0450567219815723,0.0316891287224154,2,-0.0159173295487947
554430,"Wheeler, Zack",R,FS,164,0.18510158013544,-2,0.127794526631167,-0.117517211631683,0.0308083439291645,1,-0.0217526215661355
667755,"Soriano, José",R,CU,254,0.256565656565657,-4,0.125920403318926,0.512115182777704,0.512115182777704,-4,0.131391168106603
667755,"Soriano, José",R,FF,224,0.226262626262626,-4,0.125920403318926,0.0373826749210055,0.0420353483930183,-3,0.00845830220434871
667755,"Soriano, José",R,FS,191,0.192929292929293,-4,0.125920403318926,0.00844023671593806,0.0864019714147795,3,0.00162836890176179
667755,"Soriano, José",R,SI,284,0.286868686868687,-4,0.125920403318926,-0.0706370297804561,0.0779388715150971,3,-0.0202635519774238
701542,"Warren, Will",R,ST,130,0.162297128589263,-1,0.124104062026456,0.625888552091554,0.625888552091554,-1,0.101579914821351
701542,"Warren, Will",R,FF,335,0.418227215980025,-1,0.124104062026456,0.0235595932493474,0.0347480797289177,-2,0.00985326309429635
701542,"Warren, Will",R,SI,206,0.257178526841448,-1,0.124104062026456,0.0247911885425882,0.0490757595143026,-2,0.00637576134803142
701542,"Warren, Will",R,CH,95,0.118601747815231,-1,0.124104062026456,0.00735527539009483,0.00735527539009483,-1,0.000872348516927602
663542,"Hudson, Bryan",L,ST,84,0.239316239316239,-3,0.124088427705973,0.879450773638572,0.879450773638572,-3,0.21046685181094
663542,"Hudson, Bryan",L,FF,253,0.720797720797721,-3,0.124088427705973,-0.126703813631333,0.0540282264962908,3,-0.0913278200818442
657612,"Hill, Tim",L,SI,261,0.87,-2,0.123239402925468,0.123239402925468,0.123239402925468,-2,0.107218280545157
657277,"Webb, Logan",R,CH,268,0.287862513426423,-5,0.12302562652495,0.257506938850856,0.317155643622998,5,0.0741265946423517
657277,"Webb, Logan",R,ST,125,0.134264232008593,-5,0.12302562652495,0.392379171249333,0.400185282385869,-2,0.0526824880839598
657277,"Webb, Logan",R,FF,139,0.149301825993555,-5,0.12302562652495,0.0861552229755239,0.0861552229755239,-5,0.0128631321091276
657277,"Webb, Logan",R,FC,143,0.15359828141783,-5,0.12302562652495,0.059174833705202,0.059174833705202,-5,0.00908915276030492
657277,"Webb, Logan",R,SI,256,0.274973147153598,-5,0.12302562652495,-0.0935936520973031,0.0347044580472523,2,-0.0257357410707944
666974,"Cano, Yennier",R,FS,64,0.292237442922374,3,0.122381934490255,0.198453535488683,0.264463185164534,-3,0.0579955537501174
666974,"Cano, Yennier",R,SI,128,0.584474885844749,3,0.122381934490255,0.0843461339910404,0.0843461339910404,3,0.0492981970358592
676083,"Junk, Janson",R,ST,103,0.166666666666667,4,0.122144574811024,0.513802533105558,0.513802533105558,4,0.085633755517593
676083,"Junk, Janson",R,CH,101,0.163430420711974,4,0.122144574811024,0.111113039140373,0.157863936867873,3,0.0181592507332972
676083,"Junk, Janson",R,SL,135,0.218446601941748,4,0.122144574811024,0.0342476957191194,0.133147060452415,3,0.00748129275417656
676083,"Junk, Janson",R,FF,211,0.341423948220065,4,0.122144574811024,-0.00752606937946954,0.00503749188192308,3,-0.00256958032211662
656848,"Petersen, Michael",R,SL,82,0.2296918767507,4,0.121078783942059,0.337965923884636,0.337965923884636,4,0.0776280273348463
656848,"Petersen, Michael",R,FF,246,0.689075630252101,4,0.121078783942059,0.0487830706278666,0.0487830706278666,4,0.0336152251385299
623454,"Anderson, Drew",R,CH,170,0.306859205776173,-3,0.120151376079714,0.188161299850627,0.188161299850627,-3,0.0577390270299758
623454,"Anderson, Drew",R,CU,92,0.166064981949459,-3,0.120151376079714,0.208291219831064,0.760009474002491,3,0.0345898776614763
623454,"Anderson, Drew",R,FF,248,0.447653429602888,-3,0.120151376079714,0.0408346314580232,0.0408346314580232,-3,0.018279762818754
650911,"Sánchez, Cristopher",L,CH,475,0.411255411255411,-1,0.119549030894977,0.196313010274501,0.201595008215837,-2,0.0807347877752277
650911,"Sánchez, Cristopher",L,SL,216,0.187012987012987,-1,0.119549030894977,0.152075120228282,0.152075120228282,-1,0.0284400224842501
650911,"Sánchez, Cristopher",L,SI,464,0.401731601731602,-1,0.119549030894977,0.0258237604181076,0.0414100783594018,-2,0.0103742206354995
622491,"Castillo, Luis",R,SL,236,0.241803278688525,-6,0.117773057698529,0.790542717547994,0.790542717547994,-6,0.191155821046441
622491,"Castillo, Luis",R,FF,452,0.463114754098361,-6,0.117773057698529,-0.0102760480069371,0,0,-0.00475898944583562
622491,"Castillo, Luis",R,SI,158,0.161885245901639,-6,0.117773057698529,-0.18349551803505,0.152430085573234,5,-0.0297052170589528
622491,"Castillo, Luis",R,CH,129,0.132172131147541,-6,0.117773057698529,-0.295366546795248,0.240384565847959,6,-0.0390392259596178
660825,"Bazardo, Eduard",R,ST,105,0.298295454545455,-2,0.117176070069744,0.427883899028972,0.427883899028972,-2,0.127635822153528
660825,"Bazardo, Eduard",R,SI,241,0.684659090909091,-2,0.117176070069744,-0.0181945608046086,0.0382860278621839,3,-0.0124570714599735
665795,"Cabrera, Edward",R,SL,72,0.120805369127517,-5,0.115951257977725,1.55858770526234,1.55858770526234,-5,0.188285763051826
665795,"Cabrera, Edward",R,CU,87,0.145973154362416,-5,0.115951257977725,0.0566126656622101,0.0566126656622101,-5,0.00826392938357765
665795,"Cabrera, Edward",R,FF,79,0.13255033557047,-5,0.115951257977725,-0.00843439287047786,0.0925490561933588,5,-0.00111798160531502
665795,"Cabrera, Edward",R,SI,137,0.229865771812081,-5,0.115951257977725,-0.0571040435221379,0.263002991811223,5,-0.0131262650378069
665795,"Cabrera, Edward",R,CH,221,0.370805369127517,-5,0.115951257977725,-0.178946135463692,0.219771586446989,5,-0.0663541878145568
669438,"Englert, Mason",R,CU,46,0.161971830985916,-2,0.115689636509291,0.671368553082072,0.671368553082072,-2,0.108742793809068
669438,"Englert, Mason",R,SI,63,0.221830985915493,-2,0.115689636509291,0.018072841030673,0.018072841030673,-2,0.00400911614412816
669438,"Englert, Mason",R,FF,48,0.169014084507042,-2,0.115689636509291,-0.012404126351547,0,0,-0.00209647205941639
669438,"Englert, Mason",R,CH,85,0.299295774647887,-2,0.115689636509291,-0.0403441450186472,0.0225194928171174,-1,-0.0120748321358627
642701,"Santana, Dennis",R,SL,75,0.304878048780488,-5,0.115435828277683,0.274259338930954,0.274259338930954,-5,0.0836156521130958
642701,"Santana, Dennis",R,FF,79,0.321138211382114,-5,0.115435828277683,-0.0353459856336495,0.0257836933481499,2,-0.0113509466059281
641927,"Ober, Bailey",R,ST,72,0.104803493449782,-2,0.115322347497436,0.703065062953428,0.778948134480927,-3,0.0736836747200099
641927,"Ober, Bailey",R,SL,114,0.165938864628821,-2,0.115322347497436,0.120329671533452,0.120329671533452,-2,0.01996736907542
641927,"Ober, Bailey",R,CH,245,0.356622998544396,-2,0.115322347497436,0.0359143845005276,0.0371057016264576,-1,0.0128078954914545
641927,"Ober, Bailey",R,FF,230,0.334788937409025,-2,0.115322347497436,0.0134381756770246,0.0134381756770246,-2,0.00449895255562687
685299,"Gordon, Tanner",R,SL,128,0.231046931407942,-2,0.114313155933492,0.423054474152283,0.423054474152283,-2,0.0977454380712856
685299,"Gordon, Tanner",R,CH,127,0.229241877256318,-2,0.114313155933492,0.0266186530537758,0.0569559180793988,-1,0.00610210999608218
685299,"Gordon, Tanner",R,FF,246,0.444043321299639,-2,0.114313155933492,-0.0010595549050501,0.00668782519367231,-1,-0.000470488279137771
669684,"Murphy, Chris",L,SL,48,0.244897959183673,1,0.113350890061816,0.325790291387996,0.325790291387996,1,0.0797853774827744
669684,"Murphy, Chris",L,FF,84,0.428571428571429,1,0.113350890061816,-0.00804305355314338,0.000261003093715196,-2,-0.00344702295134716
682254,"Montgomery, Mason",L,CU,53,0.143243243243243,2,0.111643176351588,0.52203816695415,0.52203816695415,2,0.0747784401312701
682254,"Montgomery, Mason",L,SL,56,0.151351351351351,2,0.111643176351588,0.188178738886491,0.188178738886491,2,0.0284811064260635
682254,"Montgomery, Mason",L,FF,211,0.57027027027027,2,0.111643176351588,0.0145580842491894,0.0145580842491894,2,0.0083020426394026
682254,"Montgomery, Mason",L,SI,41,0.110810810810811,2,0.111643176351588,-0.0237707643870533,0.0498002545509003,-2,-0.00263405767532212
800048,"Messick, Parker",L,CH,283,0.275828460038986,-1,0.111452805430967,0.269125215890835,0.269125215890835,-1,0.0742323938568287
800048,"Messick, Parker",L,CU,62,0.0604288499025341,-1,0.111452805430967,0.492239848794997,0.492239848794997,-1,0.0297454879388789
800048,"Messick, Parker",L,SI,166,0.161793372319688,-1,0.111452805430967,0.0447751311805148,0.0447751311805148,-1,0.0072443194697519
800048,"Messick, Parker",L,FF,411,0.400584795321637,-1,0.111452805430967,0.00694387823014218,0.00694387823014218,-1,0.00278161203955988
800048,"Messick, Parker",L,SL,54,0.0526315789473684,-1,0.111452805430967,0.0141136553295836,0.167908463350199,1,0.000742823964714924
800048,"Messick, Parker",L,FC,50,0.0487329434697856,-1,0.111452805430967,-0.0675894293315083,0.0050184780973345,1,-0.00329383183876746
669270,"Kuhnel, Joel",R,FC,61,0.271111111111111,-5,0.109035914948195,0.668037472818817,0.668037472818817,-5,0.181112381519768
669270,"Kuhnel, Joel",R,SI,125,0.555555555555556,-5,0.109035914948195,-0.163756845292669,0.273079013959162,6,-0.0909760251625941
656427,"Flaherty, Jack",R,CU,139,0.195224719101124,-1,0.10875167086534,0.351560761648981,0.351560761648981,-1,0.0686333509398995
656427,"Flaherty, Jack",R,SL,174,0.24438202247191,-1,0.10875167086534,0.0978167701192407,0.0978167701192407,-1,0.0239046601134099
656427,"Flaherty, Jack",R,FF,364,0.51123595505618,-1,0.10875167086534,0.0212577398513157,0.0212577398513157,-1,0.0108677209352232
605280,"Holmes, Clay",R,SI,224,0.505643340857788,3,0.108722252006617,0.228239443317454,0.228239443317454,3,0.115407754634559
605280,"Holmes, Clay",R,CH,78,0.17607223476298,3,0.108722252006617,0.262701622030739,0.447255296552553,-3,0.0462544616668119
605280,"Holmes, Clay",R,ST,70,0.158013544018059,3,0.108722252006617,-0.445309772500653,0.0588978855546385,-1,-0.0703649753387036
695611,"Jump, Gage",L,CU,69,0.110223642172524,-6,0.108002034278984,0.805824232536583,0.805824232536583,-6,0.0888208818610611
695611,"Jump, Gage",L,FF,322,0.514376996805112,-6,0.108002034278984,0.0551003443630328,0.0551003443630328,-6,0.0283423496563843
695611,"Jump, Gage",L,SL,146,0.233226837060703,-6,0.108002034278984,-0.105117058370592,0.384786768538585,6,-0.0245161190448984
622663,"Severino, Luis",R,ST,115,0.231388329979879,-2,0.107414364527987,0.446269959605739,0.446269959605739,-2,0.10326166067336
622663,"Severino, Luis",R,FF,113,0.227364185110664,-2,0.107414364527987,0.0148927366553656,0.0218139792900895,-3,0.00338607493371491
622663,"Severino, Luis",R,FC,112,0.225352112676056,-2,0.107414364527987,0.00469402136870558,0.0227163861396326,-3,0.00105780763238436
622663,"Severino, Luis",R,SI,118,0.237424547283702,-2,0.107414364527987,-0.0367277630185882,0.0753535248350241,3,-0.00872007250743141
695380,"Hoppe, Alex",R,SL,80,0.408163265306122,-1,0.107404286060727,0.264073912463253,0.264073912463253,-1,0.107785270393164
695380,"Hoppe, Alex",R,FF,74,0.377551020408163,-1,0.107404286060727,0.0138621021057832,0.0244548418708607,1,0.00523365079504059
695380,"Hoppe, Alex",R,SI,40,0.204081632653061,-1,0.107404286060727,-0.0328819264276771,0.0961582984797646,3,-0.00671059723013819
669330,"Wells, Tyler",R,CH,72,0.253521126760563,3,0.106739821784326,0.399155876772192,0.399155876772192,3,0.101194447632387
669330,"Wells, Tyler",R,FC,78,0.274647887323944,3,0.106739821784326,0.0262885645645294,0.0567494596399892,-3,0.00722009871842708
669330,"Wells, Tyler",R,FF,97,0.341549295774648,3,0.106739821784326,-0.0456185070402342,0.0141034728275407,1,-0.0155809689538828
669467,"Pallante, Andre",R,CU,108,0.124423963133641,-4,0.10612397888403,1.68347794809188,1.68347794809188,-4,0.209464998149681
669467,"Pallante, Andre",R,FF,280,0.32258064516129,-4,0.10612397888403,0.0340217014930825,0.0340217014930825,-4,0.0109747424171234
669467,"Pallante, Andre",R,SI,188,0.216589861751152,-4,0.10612397888403,-0.0673759212179627,0.036728273729016,4,-0.0145929414619551
669467,"Pallante, Andre",R,SL,271,0.31221198156682,-4,0.10612397888403,-0.327631038775777,0.0145113998054857,2,-0.102290335838981
687064,"Young, Brandon",R,CU,65,0.0778443113772455,-3,0.106116263685966,0.854525197839063,0.854525197839063,-3,0.0665199255802863
687064,"Young, Brandon",R,FS,161,0.192814371257485,-3,0.106116263685966,0.193798804064943,0.193798804064943,-3,0.0373671945562345
687064,"Young, Brandon",R,SL,130,0.155688622754491,-3,0.106116263685966,0.0546079184513597,0.187927024388394,-1,0.00850183161518175
687064,"Young, Brandon",R,FF,365,0.437125748502994,-3,0.106116263685966,-0.00650121134423153,0.00824272089119301,2,-0.00284184687502336
687064,"Young, Brandon",R,SI,114,0.136526946107784,-3,0.106116263685966,-0.025129406967064,0.0344037703898223,4,-0.00343084119071294
677952,"Ashcraft, Braxton",R,CU,270,0.253045923149016,-3,0.105210645454325,0.405228016955981,0.413878180043628,-2,0.102541297636471
677952,"Ashcraft, Braxton",R,SL,270,0.253045923149016,-3,0.105210645454325,0.169822995953761,0.169822995953761,-3,0.042973016783051
677952,"Ashcraft, Braxton",R,FF,321,0.300843486410497,-3,0.105210645454325,-0.0267828457743781,0.0400693410407391,3,-0.00805744469875856
677952,"Ashcraft, Braxton",R,FS,41,0.0384254920337395,-3,0.105210645454325,-0.24640145736151,0.243578933884367,3,-0.00946809723694651
677952,"Ashcraft, Braxton",R,SI,165,0.154639175257732,-3,0.105210645454325,-0.147298554790716,0.0976290003947315,3,-0.0227781270294921
656271,"Burke, Brock",L,SL,70,0.220820189274448,-1,0.105070594418369,0.265556732417736,0.291130911649546,-2,0.0586402879155885
656271,"Burke, Brock",L,CH,53,0.167192429022082,-1,0.105070594418369,0.267522960872649,0.267522960872649,-1,0.0447278136474775
656271,"Burke, Brock",L,FF,142,0.44794952681388,-1,0.105070594418369,0.00700736984980963,0.00700736984980963,-1,0.00313894800843208
656271,"Burke, Brock",L,SI,52,0.16403785488959,-1,0.105070594418369,-0.00875685160657717,0.00105768204397837,2,-0.00143645515312938
671737,"Bradley, Taj",R,FC,280,0.271844660194175,-2,0.103149680067357,0.301214978003073,0.301214978003073,-2,0.0818836833406412
671737,"Bradley, Taj",R,CU,69,0.0669902912621359,-2,0.103149680067357,0.525286032456916,0.525286032456916,-2,0.0351890643102206
671737,"Bradley, Taj",R,FF,485,0.470873786407767,-2,0.103149680067357,-0.00324343554626788,0,0,-0.0015272487766407
671737,"Bradley, Taj",R,FS,196,0.190291262135922,-2,0.103149680067357,-0.0651412927095407,0.0665999346427456,2,-0.0123958188068641
681870,"Sabrowski, Erik",L,FF,162,0.713656387665198,-6,0.103096517303585,0.066252681821377,0.066252681821377,-6,0.0472816495817757
681870,"Sabrowski, Erik",L,CU,44,0.193832599118943,-6,0.103096517303585,0.238748820669896,0.238748820669896,-6,0.0462773044470283
681911,"Vesia, Alex",L,CH,42,0.138157894736842,-2,0.102714818730925,0.46251491917863,0.46251491917863,-2,0.0639000875181003
681911,"Vesia, Alex",L,FF,181,0.595394736842105,-2,0.102714818730925,0.0379190947247796,0.0379190947247796,-2,0.022576829424951
681911,"Vesia, Alex",L,SL,81,0.266447368421053,-2,0.102714818730925,0.060942248685352,0.113425650706448,2,0.0162379017878734
675660,"Drohan, Shane",L,CU,84,0.131045241809672,-2,0.101595485907703,0.624869412585188,0.624869412585188,-2,0.0818861632716939
675660,"Drohan, Shane",L,SL,137,0.213728549141966,-2,0.101595485907703,0.032642649524775,0.169003525458563,2,0.00697666612307983
675660,"Drohan, Shane",L,FC,89,0.138845553822153,-2,0.101595485907703,0.0317229859904219,0.0412650643900117,-1,0.00440459555873253
675660,"Drohan, Shane",L,SI,121,0.188767550702028,-2,0.101595485907703,0.0212504056171815,0.0212504056171815,-2,0.00401138701977998
675660,"Drohan, Shane",L,FF,186,0.290171606864275,-2,0.101595485907703,0.00176718457084109,0.006077209021348,-1,0.000512786786546712
669022,"Gore, MacKenzie",L,CU,186,0.163157894736842,2,0.098510052622138,0.617044768971385,0.617044768971385,2,0.100675725463752
669022,"Gore, MacKenzie",L,SL,113,0.0991228070175439,2,0.098510052622138,0.383981087896314,0.383981087896314,2,0.0380612832739329
669022,"Gore, MacKenzie",L,SI,65,0.0570175438596491,2,0.098510052622138,0.0144338338256669,0.0144338338256669,2,0.00082298175321785
669022,"Gore, MacKenzie",L,FC,87,0.0763157894736842,2,0.098510052622138,0.000293773868828307,0.00992511827753584,-1,2.24195847263708e-05
669022,"Gore, MacKenzie",L,FF,559,0.490350877192982,2,0.098510052622138,-0.0250579369459964,0.0251882462474275,-2,-0.0122871813621158
669022,"Gore, MacKenzie",L,CH,130,0.114035087719298,2,0.098510052622138,-0.252423851878218,0.207494040787979,-2,-0.0287851760913758
676664,"Sears, JP",L,CH,46,0.221153846153846,-2,0.0968829434287647,0.242007431141687,0.242007431141687,-2,0.0535208741947961
676664,"Sears, JP",L,FF,82,0.394230769230769,-2,0.0968829434287647,0.015471645443467,0.0192150249545983,-1,0.00609939868444372
693821,"Elder, Bryce",R,SL,249,0.278835386338186,-3,0.0956455725211313,0.354891022173006,0.354891022173006,-3,0.0989561752755637
693821,"Elder, Bryce",R,FC,170,0.19036954087346,-3,0.0956455725211313,0.0592624077188731,0.0774884658992202,-5,0.0112817573484977
693821,"Elder, Bryce",R,FF,166,0.185890257558791,-3,0.0956455725211313,-0.010393383738646,0.00987497364190373,1,-0.00193202878008425
693821,"Elder, Bryce",R,CH,105,0.117581187010078,-3,0.0956455725211313,-0.030732196408847,0.1933279573878,3,-0.0036135281331791
693821,"Elder, Bryce",R,SI,203,0.227323628219485,-3,0.0956455725211313,-0.0397970209279429,0.0245670134585513,5,-0.00904680318966675
656605,"Keller, Mitch",R,ST,148,0.1699196326062,-2,0.0940536662814916,0.485497770541684,0.485497770541684,-2,0.0824956028015721
656605,"Keller, Mitch",R,SL,91,0.104477611940299,-2,0.0940536662814916,0.14917616127855,0.14917616127855,-2,0.0155855690888037
656605,"Keller, Mitch",R,FF,289,0.331802525832377,-2,0.0940536662814916,0.00824845813199,0.00824845813199,-2,0.00273685924241689
656605,"Keller, Mitch",R,FC,75,0.0861079219288175,-2,0.0940536662814916,0.021674140395553,0.0380220418080627,-1,0.00186631518905451
656605,"Keller, Mitch",R,SI,138,0.158438576349024,-2,0.0940536662814916,-0.00689594595306707,0.0400424335165498,2,-0.00109258385938376
656605,"Keller, Mitch",R,CH,79,0.0907003444316877,-2,0.0940536662814916,-0.0176839933992001,0.0261955434182369,-1,-0.00160394429223514
656605,"Keller, Mitch",R,CU,51,0.0585533869115959,-2,0.0940536662814916,-0.101346005786071,0.235260210857391,-1,-0.00593415188873663
681217,"Silseth, Chase",R,ST,58,0.173134328358209,2,0.093940584744553,0.334469051587874,0.334469051587874,2,0.0579080746032737
681217,"Silseth, Chase",R,FS,78,0.232835820895522,2,0.093940584744553,0.0852470910924982,0.0852470910924982,2,0.0198485764334772
681217,"Silseth, Chase",R,SI,53,0.158208955223881,2,0.093940584744553,0.0970537912211765,0.0970537912211765,2,0.015354778909619
681217,"Silseth, Chase",R,FF,146,0.435820895522388,2,0.093940584744553,0.00190251272185848,0.00295986979511169,1,0.000829154798183098
688642,"Agnos, Zach",R,ST,60,0.11214953271028,-3,0.0924637013104947,0.563714780275873,0.585594094293587,-5,0.0632203491898176
688642,"Agnos, Zach",R,SL,73,0.136448598130841,-3,0.0924637013104947,0.393864380608677,0.466880426563476,-4,0.053742242587726
688642,"Agnos, Zach",R,FF,127,0.237383177570093,-3,0.0924637013104947,-0.00275658553508912,0.0253814956745456,3,-0.000654367033563211
688642,"Agnos, Zach",R,FS,62,0.11588785046729,-3,0.0924637013104947,-0.0110110935582737,0.28356898167828,6,-0.00127605196376256
688642,"Agnos, Zach",R,SI,77,0.14392523364486,-3,0.0924637013104947,-0.0692120047194032,0.179370381283397,6,-0.00996135395026925
688642,"Agnos, Zach",R,FC,136,0.254205607476636,-3,0.0924637013104947,-0.0495941755360869,0.0676428108696605,3,-0.0126071175194539
656641,"Latz, Jacob",L,CH,86,0.209756097560976,-3,0.0911994626200452,0.552401187834381,0.552401187834381,-3,0.115869517448187
656641,"Latz, Jacob",L,FF,247,0.602439024390244,-3,0.0911994626200452,0.0114876745015426,0.0115477507503834,-2,0.00692062341922198
656641,"Latz, Jacob",L,SL,61,0.148780487804878,-3,0.0911994626200452,-0.236251958743278,0.924415186960528,3,-0.0351496816666828
808967,"Yamamoto, Yoshinobu",R,CU,104,0.102463054187192,-3,0.0911152370773303,0.412725722340637,0.424773349423548,3,0.0422891380526367
808967,"Yamamoto, Yoshinobu",R,SL,76,0.0748768472906404,-3,0.0911152370773303,0.514066717855485,0.514066717855485,-3,0.0384916951300658
808967,"Yamamoto, Yoshinobu",R,FS,297,0.292610837438424,-3,0.0911152370773303,0.038766839650665,0.038766839650665,-3,0.0113435974150222
808967,"Yamamoto, Yoshinobu",R,FC,154,0.151724137931034,-3,0.0911152370773303,0.043918742214492,0.043918742214492,-3,0.00666353330150913
808967,"Yamamoto, Yoshinobu",R,FF,258,0.254187192118227,-3,0.0911152370773303,-0.00448491757505821,0,0,-0.00114000860528573
808967,"Yamamoto, Yoshinobu",R,SI,126,0.124137931034483,-3,0.0911152370773303,-0.0526246745227548,0.0513839325117149,3,-0.00653271821661783
571945,"Mikolas, Miles",R,CU,84,0.0977881257275902,-5,0.0909197649011708,0.850974278257538,0.93024329465803,-6,0.0832151797131935
571945,"Mikolas, Miles",R,SL,195,0.227008149010477,-5,0.0909197649011708,0.115663376592539,0.122624613767662,-1,0.0262565290285741
571945,"Mikolas, Miles",R,CH,66,0.0768335273573923,-5,0.0909197649011708,0.038095549515535,0.038095549515535,-5,0.00292701544589676
571945,"Mikolas, Miles",R,FF,237,0.275902211874272,-5,0.0909197649011708,-0.000146452971443009,0.00965330410385153,-3,-4.04066987566859e-05
571945,"Mikolas, Miles",R,SI,239,0.278230500582072,-5,0.0909197649011708,-0.0915090700381193,0.0778110183248767,6,-0.0254606143645058
670970,"Morejon, Adrian",L,SL,57,0.122317596566524,3,0.0909119177411751,1.48031825336977,1.48031825336977,3,0.181068970905744
670970,"Morejon, Adrian",L,FF,85,0.182403433476395,3,0.0909119177411751,-0.0222021758900802,0.0165805562450903,2,-0.00404975311299746
670970,"Morejon, Adrian",L,SI,200,0.429184549356223,3,0.0909119177411751,-0.0448044505021152,0.0491280755024877,-3,-0.0192293778979035
670970,"Morejon, Adrian",L,CH,124,0.266094420600858,3,0.0909119177411751,-0.251331546158139,0.145293760756254,-3,-0.0668779221536679
656849,"Peterson, David",L,SL,216,0.258992805755396,6,0.0905426088649181,0.396152117602034,0.396152117602034,6,0.102600548443692
656849,"Peterson, David",L,CU,64,0.0767386091127098,6,0.0905426088649181,0.242366694889721,0.266593831795258,5,0.0185988830610817
